subj,trial,block,date,stim,stim_order,response,rt,param_index,segment_time,pitch
Lise,19,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_71.wav,1,False,651,5,0.355215,-77.850016
Lise,19,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_71.wav,1,False,651,6,0.426259,-8.433981
Lise,20,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_198.wav,0,False,375,0,0.0,-103.630506
Lise,20,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_198.wav,0,False,375,1,0.071043,-84.165473
Lise,20,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_198.wav,0,False,375,2,0.142086,-14.577431
Lise,20,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_198.wav,0,False,375,3,0.213129,28.146235
Lise,20,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_198.wav,0,False,375,4,0.284172,-80.575165
Lise,20,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_198.wav,0,False,375,5,0.355215,-32.118902
Lise,20,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_198.wav,0,False,375,6,0.426259,78.303148
Lise,20,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_70.wav,1,True,375,0,0.0,-95.640606
Lise,20,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_70.wav,1,True,375,1,0.071043,17.584667
Lise,20,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_70.wav,1,True,375,2,0.142086,9.439432
Lise,20,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_70.wav,1,True,375,3,0.213129,26.204853
Lise,20,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_70.wav,1,True,375,4,0.284172,19.735476
Lise,20,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_70.wav,1,True,375,5,0.355215,-45.465161
Lise,20,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_70.wav,1,True,375,6,0.426259,24.901866
Lise,21,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_1.wav,0,False,280,0,0.0,-87.527114
Lise,21,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_1.wav,0,False,280,1,0.071043,-24.885537
Lise,21,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_1.wav,0,False,280,2,0.142086,25.492299
Lise,21,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_1.wav,0,False,280,3,0.213129,-85.109295
Lise,21,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_1.wav,0,False,280,4,0.284172,41.982644
Lise,21,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_1.wav,0,False,280,5,0.355215,-147.448489
Lise,21,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_1.wav,0,False,280,6,0.426259,3.412386
Lise,21,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_41.wav,1,True,280,0,0.0,-40.071689
Lise,21,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_41.wav,1,True,280,1,0.071043,-31.963638
Lise,21,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_41.wav,1,True,280,2,0.142086,-69.463296
Lise,21,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_41.wav,1,True,280,3,0.213129,-118.841278
Lise,21,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_41.wav,1,True,280,4,0.284172,80.615651
Lise,21,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_41.wav,1,True,280,5,0.355215,-132.443518
Lise,21,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_41.wav,1,True,280,6,0.426259,21.803113
Lise,22,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_125.wav,0,False,1319,0,0.0,-40.862052
Lise,22,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_125.wav,0,False,1319,1,0.071043,93.19329
Lise,22,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_125.wav,0,False,1319,2,0.142086,71.046063
Lise,22,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_125.wav,0,False,1319,3,0.213129,-144.093496
Lise,22,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_125.wav,0,False,1319,4,0.284172,-1.218193
Lise,22,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_125.wav,0,False,1319,5,0.355215,94.223966
Lise,22,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_125.wav,0,False,1319,6,0.426259,-56.349938
Lise,22,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_197.wav,1,True,1319,0,0.0,7.012988
Lise,22,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_197.wav,1,True,1319,1,0.071043,64.551185
Lise,22,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_197.wav,1,True,1319,2,0.142086,-65.392523
Lise,22,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_197.wav,1,True,1319,3,0.213129,18.180118
Lise,22,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_197.wav,1,True,1319,4,0.284172,-30.77522
Lise,22,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_197.wav,1,True,1319,5,0.355215,95.802549
Lise,22,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_197.wav,1,True,1319,6,0.426259,-129.373786
Lise,23,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_155.wav,0,False,321,0,0.0,-140.284917
Lise,23,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_155.wav,0,False,321,1,0.071043,56.043903
Lise,23,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_155.wav,0,False,321,2,0.142086,-2.142699
Lise,23,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_155.wav,0,False,321,3,0.213129,-41.999388
Lise,23,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_155.wav,0,False,321,4,0.284172,-69.522618
Lise,23,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_155.wav,0,False,321,5,0.355215,29.697532
Lise,23,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_155.wav,0,False,321,6,0.426259,40.565741
Lise,23,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_96.wav,1,True,321,0,0.0,94.448216
Lise,23,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_96.wav,1,True,321,1,0.071043,52.639741
Lise,23,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_96.wav,1,True,321,2,0.142086,12.600351
Lise,23,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_96.wav,1,True,321,3,0.213129,53.097554
Lise,23,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_96.wav,1,True,321,4,0.284172,-62.16531
Lise,23,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_96.wav,1,True,321,5,0.355215,18.022684
Lise,23,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_96.wav,1,True,321,6,0.426259,-9.714791
Lise,24,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_52.wav,0,False,493,0,0.0,-133.8014
Lise,24,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_52.wav,0,False,493,1,0.071043,34.189717
Lise,24,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_52.wav,0,False,493,2,0.142086,-145.714669
Lise,24,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_52.wav,0,False,493,3,0.213129,1.717896
Lise,24,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_52.wav,0,False,493,4,0.284172,99.036025
Lise,24,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_52.wav,0,False,493,5,0.355215,56.473042
Lise,24,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_52.wav,0,False,493,6,0.426259,113.578937
Lise,24,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_151.wav,1,True,493,0,0.0,-67.748525
Lise,24,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_151.wav,1,True,493,1,0.071043,54.361913
Lise,24,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_151.wav,1,True,493,2,0.142086,-48.392138
Lise,24,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_151.wav,1,True,493,3,0.213129,35.257299
Lise,24,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_151.wav,1,True,493,4,0.284172,30.428121
Lise,24,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_151.wav,1,True,493,5,0.355215,28.910983
Lise,24,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_151.wav,1,True,493,6,0.426259,-22.593444
Lise,25,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_82.wav,0,False,491,0,0.0,14.171085
Lise,25,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_82.wav,0,False,491,1,0.071043,-68.153896
Lise,25,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_82.wav,0,False,491,2,0.142086,-24.679362
Lise,25,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_82.wav,0,False,491,3,0.213129,-58.364866
Lise,25,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_82.wav,0,False,491,4,0.284172,-35.694955
Lise,25,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_82.wav,0,False,491,5,0.355215,-79.70105
Lise,25,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_82.wav,0,False,491,6,0.426259,-70.571097
Lise,25,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_23.wav,1,True,491,0,0.0,27.345676
Lise,25,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_23.wav,1,True,491,1,0.071043,118.378449
Lise,25,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_23.wav,1,True,491,2,0.142086,35.467907
Lise,25,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_23.wav,1,True,491,3,0.213129,-5.979973
Lise,25,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_23.wav,1,True,491,4,0.284172,18.578162
Lise,25,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_23.wav,1,True,491,5,0.355215,-9.540782
Lise,25,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_23.wav,1,True,491,6,0.426259,-13.092534
Lise,26,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_195.wav,0,False,387,0,0.0,-54.423844
Lise,26,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_195.wav,0,False,387,1,0.071043,81.067183
Lise,26,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_195.wav,0,False,387,2,0.142086,-60.396049
Lise,26,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_195.wav,0,False,387,3,0.213129,-65.685418
Lise,26,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_195.wav,0,False,387,4,0.284172,141.607211
Lise,26,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_195.wav,0,False,387,5,0.355215,37.879388
Lise,26,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_195.wav,0,False,387,6,0.426259,-52.972183
Lise,26,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_46.wav,1,True,387,0,0.0,48.231571
Lise,26,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_46.wav,1,True,387,1,0.071043,-13.386862
Lise,26,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_46.wav,1,True,387,2,0.142086,107.175029
Lise,26,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_46.wav,1,True,387,3,0.213129,24.056117
Lise,26,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_46.wav,1,True,387,4,0.284172,72.951541
Lise,26,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_46.wav,1,True,387,5,0.355215,123.539508
Lise,26,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_46.wav,1,True,387,6,0.426259,50.410407
Lise,27,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_142.wav,0,False,163,0,0.0,129.881009
Lise,27,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_142.wav,0,False,163,1,0.071043,116.596688
Lise,27,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_142.wav,0,False,163,2,0.142086,48.203333
Lise,27,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_142.wav,0,False,163,3,0.213129,100.883154
Lise,27,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_142.wav,0,False,163,4,0.284172,-39.625904
Lise,27,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_142.wav,0,False,163,5,0.355215,-141.802649
Lise,27,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_142.wav,0,False,163,6,0.426259,58.691582
Lise,27,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_109.wav,1,True,163,0,0.0,47.448278
Lise,27,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_109.wav,1,True,163,1,0.071043,97.4268
Lise,27,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_109.wav,1,True,163,2,0.142086,-100.706472
Lise,27,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_109.wav,1,True,163,3,0.213129,-21.542212
Lise,27,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_109.wav,1,True,163,4,0.284172,-35.096541
Lise,27,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_109.wav,1,True,163,5,0.355215,33.270062
Lise,27,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_109.wav,1,True,163,6,0.426259,35.804127
Lise,28,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_47.wav,0,False,157,0,0.0,11.243959
Lise,28,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_47.wav,0,False,157,1,0.071043,-131.885563
Lise,28,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_47.wav,0,False,157,2,0.142086,22.720944
Lise,28,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_47.wav,0,False,157,3,0.213129,-98.981706
Lise,28,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_47.wav,0,False,157,4,0.284172,-117.392555
Lise,28,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_47.wav,0,False,157,5,0.355215,-7.362816
Lise,28,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_47.wav,0,False,157,6,0.426259,149.963589
Lise,28,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_136.wav,1,True,157,0,0.0,-47.296851
Lise,28,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_136.wav,1,True,157,1,0.071043,-58.43007
Lise,28,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_136.wav,1,True,157,2,0.142086,-0.935981
Lise,28,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_136.wav,1,True,157,3,0.213129,-128.690729
Lise,28,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_136.wav,1,True,157,4,0.284172,49.658863
Lise,28,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_136.wav,1,True,157,5,0.355215,66.569477
Lise,28,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_136.wav,1,True,157,6,0.426259,92.598952
Lise,29,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_4.wav,0,True,367,0,0.0,98.226066
Lise,29,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_4.wav,0,True,367,1,0.071043,119.322928
Lise,29,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_4.wav,0,True,367,2,0.142086,-139.339853
Lise,29,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_4.wav,0,True,367,3,0.213129,-46.932317
Lise,29,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_4.wav,0,True,367,4,0.284172,-13.288809
Lise,29,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_4.wav,0,True,367,5,0.355215,94.861826
Lise,29,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_4.wav,0,True,367,6,0.426259,-84.397607
Lise,29,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_32.wav,1,False,367,0,0.0,-83.957947
Lise,29,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_32.wav,1,False,367,1,0.071043,68.475222
Lise,29,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_32.wav,1,False,367,2,0.142086,-59.489465
Lise,29,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_32.wav,1,False,367,3,0.213129,64.566697
Lise,29,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_32.wav,1,False,367,4,0.284172,-27.267557
Lise,29,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_32.wav,1,False,367,5,0.355215,94.356275
Lise,29,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_32.wav,1,False,367,6,0.426259,27.666308
Lise,30,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_36.wav,0,False,1033,0,0.0,-33.83796
Lise,30,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_36.wav,0,False,1033,1,0.071043,102.134309
Lise,30,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_36.wav,0,False,1033,2,0.142086,100.949665
Lise,30,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_36.wav,0,False,1033,3,0.213129,77.352428
Lise,30,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_36.wav,0,False,1033,4,0.284172,-1.995321
Lise,30,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_36.wav,0,False,1033,5,0.355215,-13.382838
Lise,30,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_36.wav,0,False,1033,6,0.426259,-42.807835
Lise,30,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_115.wav,1,True,1033,0,0.0,-100.568741
Lise,30,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_115.wav,1,True,1033,1,0.071043,57.843647
Lise,30,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_115.wav,1,True,1033,2,0.142086,-30.946862
Lise,30,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_115.wav,1,True,1033,3,0.213129,-117.622484
Lise,30,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_115.wav,1,True,1033,4,0.284172,12.634833
Lise,30,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_115.wav,1,True,1033,5,0.355215,-81.533692
Lise,30,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_115.wav,1,True,1033,6,0.426259,-72.293995
Lise,31,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_17.wav,0,True,420,0,0.0,91.198655
Lise,31,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_17.wav,0,True,420,1,0.071043,44.952547
Lise,31,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_17.wav,0,True,420,2,0.142086,-82.852461
Lise,31,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_17.wav,0,True,420,3,0.213129,-89.451177
Lise,31,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_17.wav,0,True,420,4,0.284172,-149.534475
Lise,31,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_17.wav,0,True,420,5,0.355215,-107.621144
Lise,31,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_17.wav,0,True,420,6,0.426259,-93.535165
Lise,31,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_7.wav,1,False,420,0,0.0,43.823319
Lise,31,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_7.wav,1,False,420,1,0.071043,72.049148
Lise,31,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_7.wav,1,False,420,2,0.142086,-136.415247
Lise,31,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_7.wav,1,False,420,3,0.213129,44.01531
Lise,31,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_7.wav,1,False,420,4,0.284172,7.20853
Lise,31,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_7.wav,1,False,420,5,0.355215,18.587432
Lise,31,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_7.wav,1,False,420,6,0.426259,60.126473
Lise,32,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_15.wav,0,False,251,0,0.0,-99.515509
Lise,32,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_15.wav,0,False,251,1,0.071043,-34.266668
Lise,32,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_15.wav,0,False,251,2,0.142086,14.847828
Lise,32,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_15.wav,0,False,251,3,0.213129,69.933849
Lise,32,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_15.wav,0,False,251,4,0.284172,112.308778
Lise,32,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_15.wav,0,False,251,5,0.355215,84.391608
Lise,32,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_15.wav,0,False,251,6,0.426259,-74.68715
Lise,32,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_83.wav,1,True,251,0,0.0,-23.907946
Lise,32,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_83.wav,1,True,251,1,0.071043,-0.791729
Lise,32,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_83.wav,1,True,251,2,0.142086,23.610634
Lise,32,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_83.wav,1,True,251,3,0.213129,-35.411923
Lise,32,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_83.wav,1,True,251,4,0.284172,101.109402
Lise,32,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_83.wav,1,True,251,5,0.355215,-51.929212
Lise,32,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_83.wav,1,True,251,6,0.426259,-104.958378
Lise,33,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_51.wav,0,False,607,0,0.0,130.517111
Lise,33,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_51.wav,0,False,607,1,0.071043,138.869679
Lise,33,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_51.wav,0,False,607,2,0.142086,-34.276776
Lise,33,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_51.wav,0,False,607,3,0.213129,76.935346
Lise,33,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_51.wav,0,False,607,4,0.284172,-118.523911
Lise,33,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_51.wav,0,False,607,5,0.355215,-103.328524
Lise,33,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_51.wav,0,False,607,6,0.426259,-14.442096
Lise,33,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_152.wav,1,True,607,0,0.0,-121.409464
Lise,33,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_152.wav,1,True,607,1,0.071043,26.229918
Lise,33,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_152.wav,1,True,607,2,0.142086,46.107283
Lise,33,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_152.wav,1,True,607,3,0.213129,-122.378424
Lise,33,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_152.wav,1,True,607,4,0.284172,64.911076
Lise,33,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_152.wav,1,True,607,5,0.355215,129.744578
Lise,33,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_152.wav,1,True,607,6,0.426259,51.632825
Lise,34,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_177.wav,0,True,357,0,0.0,16.306046
Lise,34,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_177.wav,0,True,357,1,0.071043,49.193464
Lise,34,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_177.wav,0,True,357,2,0.142086,-57.450827
Lise,34,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_177.wav,0,True,357,3,0.213129,-71.200742
Lise,34,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_177.wav,0,True,357,4,0.284172,75.759547
Lise,34,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_177.wav,0,True,357,5,0.355215,-147.097868
Lise,34,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_177.wav,0,True,357,6,0.426259,-23.614561
Lise,34,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_148.wav,1,False,357,0,0.0,-84.148504
Lise,34,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_148.wav,1,False,357,1,0.071043,116.395609
Lise,34,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_148.wav,1,False,357,2,0.142086,22.272455
Lise,34,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_148.wav,1,False,357,3,0.213129,-42.662376
Lise,34,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_148.wav,1,False,357,4,0.284172,44.974228
Lise,34,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_148.wav,1,False,357,5,0.355215,-100.807841
Lise,34,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_148.wav,1,False,357,6,0.426259,75.062158
Lise,35,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_22.wav,0,False,819,0,0.0,131.81149
Lise,35,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_22.wav,0,False,819,1,0.071043,-17.710289
Lise,35,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_22.wav,0,False,819,2,0.142086,-106.310722
Lise,35,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_22.wav,0,False,819,3,0.213129,-118.997283
Lise,35,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_22.wav,0,False,819,4,0.284172,-44.158651
Lise,35,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_22.wav,0,False,819,5,0.355215,-65.057904
Lise,35,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_22.wav,0,False,819,6,0.426259,142.657358
Lise,35,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_77.wav,1,True,819,0,0.0,-123.4899
Lise,35,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_77.wav,1,True,819,1,0.071043,8.804262
Lise,35,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_77.wav,1,True,819,2,0.142086,-15.205517
Lise,35,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_77.wav,1,True,819,3,0.213129,7.55094
Lise,35,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_77.wav,1,True,819,4,0.284172,97.551926
Lise,35,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_77.wav,1,True,819,5,0.355215,56.35246
Lise,35,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_77.wav,1,True,819,6,0.426259,-146.779345
Lise,36,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_16.wav,0,False,508,0,0.0,141.243943
Lise,36,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_16.wav,0,False,508,1,0.071043,-34.322435
Lise,36,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_16.wav,0,False,508,2,0.142086,10.018864
Lise,36,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_16.wav,0,False,508,3,0.213129,-24.066951
Lise,36,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_16.wav,0,False,508,4,0.284172,45.502655
Lise,36,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_16.wav,0,False,508,5,0.355215,107.276086
Lise,36,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_16.wav,0,False,508,6,0.426259,58.11038
Lise,36,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_159.wav,1,True,508,0,0.0,-84.088119
Lise,36,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_159.wav,1,True,508,1,0.071043,11.67797
Lise,36,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_159.wav,1,True,508,2,0.142086,70.948823
Lise,36,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_159.wav,1,True,508,3,0.213129,101.030552
Lise,36,0,2025-01-10T15:55:30.706Z,male_vraiment_flat_159.wav,1,True,508,4,0.284172,35.233409
